# Sensor Via Dei Lavoratori, Corsico, Italy (Citizen Science project sensor.community/59970)
# https://aqicn.org/station/@197593/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2025-07-18T00:00:00.000Z,1.1,40.17,1.7,1.48,2.72,4.249,594
2025-07-19T00:00:00.000Z,1.55,42.08,4.5,3.08,6.82,3.167,594
2025-07-20T00:00:00.000Z,3.13,18.32,6.22,4.84,8.91,2.769,588
2025-07-21T00:00:00.000Z,0.7,10.65,2.29,1.44,2.97,1.328,592
2025-07-22T00:00:00.000Z,0.3,17.7,2.1,1.58,2.94,1.252,593
2025-07-23T00:00:00.000Z,1.63,6.3,2.27,2.1,2.5,0.351,594
2025-07-24T00:00:00.000Z,1.1,7.45,2.25,1.8,3.13,1.208,594
2025-07-25T00:00:00.000Z,0.6,5.78,1.83,1.2,2.29,0.742,594
2025-07-26T00:00:00.000Z,0.98,32.13,5.3,3.63,13.05,6.641,594
2025-07-27T00:00:00.000Z,0.6,10.73,1.9,1.1,5.42,2.897,593
2025-07-28T00:00:00.000Z,1.2,93.95,2.23,1.8,3.03,8.164,594
2025-07-29T00:00:00.000Z,0.8,21.02,2.74,1.4,4.95,3.105,594
2025-07-30T00:00:00.000Z,0.56,39.7,1.1,0.9,1.73,2.557,594
2025-07-31T00:00:00.000Z,1.5,20.1,3,2.02,4.2,1.62,591
2025-08-01T00:00:00.000Z,1.7,53.75,3.75,3.13,4.9,5.783,592
2025-08-02T00:00:00.000Z,0.5,6.1,1.51,1,2.42,1.14,594
2025-08-03T00:00:00.000Z,0.4,55.92,1.7,0.9,4.34,6.138,593
2025-08-04T00:00:00.000Z,0.8,55.93,1.4,1.2,2.58,7.48,590
2025-08-05T00:00:00.000Z,1.4,71.13,2.29,1.83,3.07,9.69,565
2025-08-06T00:00:00.000Z,1.75,10.23,2.78,2.47,3.2,0.638,527
2025-08-07T00:00:00.000Z,1.5,16.77,2.7,2.29,3.7,1.42,570
2025-08-08T00:00:00.000Z,2.6,12.18,5.6,4.43,8,2.275,579
2025-08-09T00:00:00.000Z,3.6,10.7,6.78,4.63,8.13,1.898,565
2025-08-10T00:00:00.000Z,4.93,21.08,9.27,6.53,10.5,2.971,593
2025-08-11T00:00:00.000Z,4.2,14.18,6.4,5.33,8.6,1.997,593
2025-08-12T00:00:00.000Z,7.55,11.05,9.1,8.63,9.48,0.628,595
2025-08-13T00:00:00.000Z,7.57,14.77,10.17,9.13,10.98,1.42,581
2025-08-14T00:00:00.000Z,6.43,30.23,10.8,8.52,17.07,5.788,587
2025-08-15T00:00:00.000Z,2.2,14.77,6.18,5.35,9.44,3.064,490
2025-08-16T00:00:00.000Z,2.04,6.25,3.88,3.17,4.37,0.837,586
2025-08-17T00:00:00.000Z,3.2,7.9,4.59,3.9,5.7,0.995,592
2025-08-18T00:00:00.000Z,3.43,7.55,5.2,4.53,5.89,0.838,592
2025-08-19T00:00:00.000Z,4.13,8.55,5.43,5.03,5.9,0.93,460
2025-08-20T00:00:00.000Z,3.3,25.67,6.7,5.82,8.25,3.358,577
2025-08-21T00:00:00.000Z,1.33,4.82,2.6,2.15,3.95,0.943,195
2025-08-22T00:00:00.000Z,1.08,4.59,2.27,1.5,3.09,0.912,169
2025-08-23T00:00:00.000Z,2.4,19.45,5.53,3.78,7.84,2.977,588
2025-08-24T00:00:00.000Z,1.67,33.13,2.72,2.34,3.89,5.07,593
2025-08-25T00:00:00.000Z,1.8,10.07,3.4,2.7,4.51,1.218,592
2025-08-26T00:00:00.000Z,2.5,23.1,7.6,4.18,11.5,4.605,593
2025-08-27T00:00:00.000Z,6.45,30.95,13.73,11.27,16.12,3.422,593
2025-08-28T00:00:00.000Z,1.14,38.63,16.17,10.13,21.29,8.032,593
2025-08-29T00:00:00.000Z,0.3,42.08,2.37,1.27,10.91,7.378,592
2025-08-30T00:00:00.000Z,0.23,50.25,0.7,0.52,1.2,2.195,594
2025-08-31T00:00:00.000Z,0.3,2.65,1.2,1,1.58,0.507,593
2025-09-01T00:00:00.000Z,1.23,12.8,2.72,1.92,6.55,2.829,591
2025-09-02T00:00:00.000Z,0.45,12.4,3.44,1.33,6.75,3.054,594
2025-09-03T00:00:00.000Z,1,81.18,2.97,2.04,3.9,3.43,593
2025-09-04T00:00:00.000Z,1.27,23.15,3.08,2.1,4.69,2.276,593
2025-09-05T00:00:00.000Z,0.35,9.82,2.6,1.4,5.09,2.518,474
2025-09-06T00:00:00.000Z,1,1.77,1.48,1.2,1.65,0.249,12
2025-09-07T00:00:00.000Z,1.8,5,3.1,2.64,3.83,0.741,257
2025-09-08T00:00:00.000Z,4.25,10.57,5.4,4.88,7.32,1.557,309
2025-09-09T00:00:00.000Z,7.95,31.38,13.8,11.68,17.7,4.852,592
2025-09-10T00:00:00.000Z,0.4,28.23,2.45,1.42,3.95,7.193,559
2025-09-11T00:00:00.000Z,1.1,48.65,3.25,1.8,7.32,4.491,590
2025-09-12T00:00:00.000Z,1.03,9.65,1.9,1.6,2.29,1.063,594
2025-09-13T00:00:00.000Z,1.35,13.63,4.01,2.54,6.4,2.68,594
2025-09-14T00:00:00.000Z,1.6,7.68,2.67,2.27,3.97,1.228,594
2025-09-15T00:00:00.000Z,1.9,19.07,3.05,2.64,4.18,1.458,505
2025-09-16T00:00:00.000Z,1.9,6.68,3.7,2.9,4.47,0.961,547
2025-09-17T00:00:00.000Z,0.7,22.87,2.82,1.9,4.47,2.059,594
2025-09-18T00:00:00.000Z,3,48.7,4.54,3.92,6.35,4.465,594
2025-09-19T00:00:00.000Z,5.43,19.92,11.75,9.32,13.93,3.318,530
2025-09-20T00:00:00.000Z,6.6,34.13,15.96,10.82,19,5.067,462
2025-09-21T00:00:00.000Z,1.6,19.52,6.97,3.74,13.62,5.26,593
2025-09-22T00:00:00.000Z,1.85,23.9,8.69,5.78,11.48,4.937,590
2025-09-23T00:00:00.000Z,1.88,40.13,10.5,5.01,15.05,5.273,593
2025-09-24T00:00:00.000Z,0.7,5.85,1.77,1.3,3.35,1.144,593
2025-09-25T00:00:00.000Z,0.7,20.75,3.42,2.09,5.2,2.923,592
2025-09-26T00:00:00.000Z,1.63,10,4,3.33,5,1.344,591
2025-09-27T00:00:00.000Z,0.6,82.1,3,2.12,5.21,8.458,593
2025-09-28T00:00:00.000Z,0.4,10.73,2.09,0.9,3.2,1.67,588
2025-09-29T00:00:00.000Z,1.6,16.89,4.53,3.42,6.03,2.14,590
2025-09-30T00:00:00.000Z,3.8,24.45,10.98,6.78,13.48,4.26,591
2025-10-01T00:00:00.000Z,2.1,11.7,4.26,3.55,5.4,1.404,582
2025-10-02T00:00:00.000Z,1.7,22.8,4.18,3.1,5.05,1.613,578
2025-10-03T00:00:00.000Z,6.13,21.1,9.78,8.5,11.38,3.043,550
2025-10-04T00:00:00.000Z,17.1,36.78,25.49,23.22,28.19,3.739,588
2025-10-05T00:00:00.000Z,0.1,58.1,2.2,0.62,8.28,12.323,593
2025-10-06T00:00:00.000Z,0.22,223.48,3.15,1,4.95,9.433,590
2025-10-07T00:00:00.000Z,3.3,25.9,6.5,4.75,11.65,5.704,586
2025-10-08T00:00:00.000Z,9.1,34.58,20.67,16.25,23.63,4.619,591
2025-10-09T00:00:00.000Z,17.42,52.22,33.79,26.65,38.25,6.531,590
2025-10-10T00:00:00.000Z,24.42,73.93,42.12,33.99,47.15,8.613,588
2025-10-11T00:00:00.000Z,35.92,86.93,48.2,42.65,53.08,6.723,593
2025-10-12T00:00:00.000Z,18,143.69,47.55,27,56.08,14.739,587
2025-10-13T00:00:00.000Z,15.55,58.97,35.11,27.01,40.39,10.318,592
2025-10-14T00:00:00.000Z,8.52,42.83,24.6,16.95,35.83,9.775,585
2025-10-15T00:00:00.000Z,5.5,34.58,18.22,12.35,24.58,7.301,586
2025-10-16T00:00:00.000Z,3.13,17.77,10.3,7.88,13.02,3.238,503
2025-10-17T00:00:00.000Z,5.9,20.27,10.19,7.82,13.1,2.819,590
2025-10-18T00:00:00.000Z,9.69,44.45,17.82,16.35,21.85,3.887,591
2025-10-19T00:00:00.000Z,9.43,38.78,18.14,15.77,26.2,6.17,595
2025-10-20T00:00:00.000Z,18.82,55,25.1,21.77,31.27,5.796,593
2025-10-21T00:00:00.000Z,8.85,39.04,16.92,13.95,22.65,7.754,594
2025-10-22T00:00:00.000Z,19.77,49.03,33.53,26.29,35.58,5.398,593
2025-10-23T00:00:00.000Z,0.98,49.9,25.33,11.24,41.7,15.365,593
2025-10-24T00:00:00.000Z,0.1,11.77,2.95,1.1,5.27,2.533,593
2025-10-25T00:00:00.000Z,2.9,72.88,5.82,4.76,8.41,3.922,593
2025-10-26T00:00:00.000Z,0.3,14.43,3.35,0.6,4.75,3.177,595
2025-10-27T00:00:00.000Z,0.7,21.48,3.08,1.73,4.45,2.205,592
2025-10-28T00:00:00.000Z,3.28,27.27,9.53,6.4,15.98,5.775,594
2025-10-29T00:00:00.000Z,16.64,54,24.83,23.51,29.82,6.784,593
2025-10-30T00:00:00.000Z,6.6,97.78,18.04,14.63,21.13,8.705,596
2025-10-31T00:00:00.000Z,3,22.7,9.63,6.32,13.93,4.748,594
2025-11-01T00:00:00.000Z,11.8,53.85,24.37,18.55,26.38,5.58,594
2025-11-02T00:00:00.000Z,2.35,42.63,25.85,10.32,33.2,11.861,595
2025-11-03T00:00:00.000Z,0.35,22.75,2.6,1.27,4.29,2.793,593
2025-11-04T00:00:00.000Z,4.2,18.32,7.2,5.93,10.5,3.085,592
2025-11-05T00:00:00.000Z,4.43,20.3,11.25,8.65,14.32,3.444,587
2025-11-06T00:00:00.000Z,4.09,32.6,15.66,10.68,19.67,6.025,594
2025-11-07T00:00:00.000Z,8.57,36.13,18.73,14.52,21.92,5.032,593
2025-11-08T00:00:00.000Z,13.9,40.63,23.05,20.8,31.58,6.768,595
2025-11-09T00:00:00.000Z,23.1,44.95,34.15,30.95,39.2,5.325,594
2025-11-10T00:00:00.000Z,20.3,82.8,34.55,27.65,39.9,7.075,591
2025-11-11T00:00:00.000Z,6.82,212.05,21.2,15.28,23.9,11.211,593
2025-11-12T00:00:00.000Z,8.8,37.35,17.08,13.23,24.2,6.041,595
2025-11-13T00:00:00.000Z,7.7,27.85,14.43,11.73,22.23,5.676,594
2025-11-14T00:00:00.000Z,19.52,70.43,47.53,26.09,57.36,14.754,593
2025-11-15T00:00:00.000Z,68.03,98.63,92.1,82.95,94.28,8.263,115
